semantic_type,clique_preferred_id,clique_preferred_label,clique_biolink_type,change_kind,added_kind,added_id,added_id_label,added_id_biolink_type,equivalent_ids
anatomy,UBERON:0000305,amnion,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:16109,amnion,biolink:AnatomicalEntity,UBERON:0000305|UMLS:C0002630|MESH:D000650|NCIT:C12365|EHDAA2:0000116|EHDAA:136|EMAPA:16109|EV:0100122|FMA:80223|GAID:1298|SCTID:181457005|SNOMEDCT:70847004|VHOG:0000721|Wikipedia:Amnion
anatomy,UBERON:0000309,body wall,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:32761,body wall,biolink:AnatomicalEntity,UBERON:0000309|EMAPA:32761|SCTID:281483004|galen:BodyWall
anatomy,UBERON:0000315,subarachnoid space,biolink:AnatomicalEntity,expanded,promoted,EMAPA:32666,brain subarachnoid space,biolink:AnatomicalEntity,UBERON:0000315|UMLS:C0038527|MESH:D013346|NCIT:C156507|EMAPA:32666|FMA:83716|GAID:689|SCTID:362311001|SNOMEDCT:35951006|Wikipedia:Subarachnoid_space
anatomy,UBERON:0000317,colonic mucosa,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:27375,colon mucosa,biolink:AnatomicalEntity,UBERON:0000317|EFO:0003038|EMAPA:27375|MA:0003194|SCTID:362157008
anatomy,UBERON:0000319,cytotrophoblast,biolink:AnatomicalEntity,expanded,promoted,EMAPA:16067,cytotrophoblast,biolink:AnatomicalEntity,UBERON:0000319|UMLS:C0230960|NCIT:C33919|EMAPA:16067|FMA:83039|EHDAA:127|EHDAA:152|EHDAA:89|SCTID:308841008|SNOMEDCT:6450001|VHOG:0000683|Wikipedia:Cytotrophoblast
anatomy,UBERON:0000320,duodenal mucosa,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:27235,duodenum mucosa,biolink:AnatomicalEntity,UBERON:0000320|EMAPA:27235|MA:0003207|SCTID:362146003
anatomy,UBERON:0000325,gastric gland,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:27181,stomach glandular region gastric gland,biolink:AnatomicalEntity,UBERON:0000325|EMAPA:27181
anatomy,UBERON:0000331,ileal mucosa,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:35424,ileum mucosa,biolink:AnatomicalEntity,UBERON:0000331|EMAPA:35424|MA:0003216|SCTID:85458007
anatomy,UBERON:0000341,throat,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:37973,throat,biolink:AnatomicalEntity,UBERON:0000341|UMLS:C0230069|UMLS:C3665375|NCIT:C54272|EMAPA:37973|SNOMEDCT:49928004|Wikipedia:Throat
anatomy,UBERON:0000348,ophthalmic nerve,biolink:AnatomicalEntity,expanded,promoted,EMAPA:17800,trigeminal nerve ophthalmic division,biolink:AnatomicalEntity,UBERON:0000348|UMLS:C0029082|MESH:D009882|NCIT:C33215|EMAPA:17800|FMA:52621|AAO:0010648|EHDAA2:0002088|EHDAA:3744|GAID:837|MA:0001104|SCTID:280210000|SNOMEDCT:10056005|VHOG:0001349|Wikipedia:Ophthalmic_nerve
anatomy,UBERON:0000351,nuchal ligament,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:19207,ligamentum nuchae,biolink:AnatomicalEntity,UBERON:0000351|EMAPA:19207|SCTID:166962007|Wikipedia:Nuchal_ligament
anatomy,UBERON:0000355,pharyngeal mucosa,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:26957,pharynx mucosa,biolink:AnatomicalEntity,UBERON:0000355|EMAPA:26957|MA:0003143|SCTID:362121003
anatomy,UBERON:0000358,blastocyst,biolink:AnatomicalEntity,expanded,promoted,EMAPA:36035,blastocyst,biolink:AnatomicalEntity,UBERON:0000358|UMLS:C1281743|MESH:D001755|NCIT:C13739|EMAPA:36035|FMA:83041|EFO:0000295|EV:0100394|GAID:1153|SCTID:308837009|SNOMEDCT:308765000|Wikipedia:Blastocyst
anatomy,UBERON:0000359,preputial gland,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:35701,preputial gland,biolink:AnatomicalEntity,UBERON:0000359|UMLS:C1947929|NCIT:C22174|EMAPA:35701|MA:0003044|SCTID:278916008|Wikipedia:Preputial_gland
anatomy,UBERON:0000362,renal medulla,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:19279,renal medulla,biolink:AnatomicalEntity,UBERON:0000362|UMLS:C0022664|MESH:D007679|NCIT:C12740|EMAPA:19279|FMA:329238|FMA:86327|GAID:425|MA:0000373|SCTID:30737000|SNOMEDCT:30737000|Wikipedia:Renal_medulla|galen:MedullaOfKidney
anatomy,UBERON:0000365,urothelium,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:37978,urothelium,biolink:AnatomicalEntity,UBERON:0000365|UMLS:C0227598|MESH:D019459|NCIT:C12884|EMAPA:37978|FMA:67695|GAID:935|SCTID:30117005|SCTID:57789003|SNOMEDCT:57789003|Wikipedia:Transitional_epithelium|Wikipedia:Urothelium
anatomy,UBERON:0000368,adductor brevis,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:36219,adductor brevis,biolink:AnatomicalEntity,UBERON:0000368|EMAPA:36219|SCTID:181687007|Wikipedia:Adductor_brevis_muscle
anatomy,UBERON:0000370,adductor magnus,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:36221,adductor magnus,biolink:AnatomicalEntity,UBERON:0000370|AAO:0010040|EMAPA:36221|SCTID:181688002|Wikipedia:Adductor_magnus_muscle|galen:AdductorMagnus
anatomy,UBERON:0000371,syncytiotrophoblast,biolink:AnatomicalEntity,expanded,promoted,EMAPA:16068,syncytiotrophoblast,biolink:AnatomicalEntity,UBERON:0000371|UMLS:C1135936|NCIT:C33918|EMAPA:16068|FMA:83040|EHDAA:129|EHDAA:91|SCTID:256965005|SNOMEDCT:15594001|Wikipedia:Syncytiotrophoblast
anatomy,UBERON:0000372,extensor digitorum brevis pes,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:36258,extensor digitorum brevis,biolink:AnatomicalEntity,UBERON:0000372|EMAPA:36258|Wikipedia:Extensor_digitorum_brevis_muscle
anatomy,UBERON:0000375,mandibular nerve,biolink:AnatomicalEntity,expanded,promoted,EMAPA:17798,trigeminal nerve mandibular division,biolink:AnatomicalEntity,UBERON:0000375|UMLS:C0024695|MESH:D008340|NCIT:C32779|EMAPA:17798|FMA:52996|AAO:0010688|AAO:0010703|EHDAA2:0002086|GAID:834|MA:0001101|SCTID:280212008|SNOMEDCT:1173001|VHOG:0001345|Wikipedia:Mandibular_nerve
anatomy,UBERON:0000376,hindlimb stylopod,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:17499,upper leg,biolink:AnatomicalEntity,UBERON:0000376|UMLS:C0039866|MESH:D013848|NCIT:C33763|EFO:0001943|EHDAA2:0002130|EHDAA:5171|EHDAA:6200|EMAPA:17499|FMA:24967|GAID:50|MA:0000052|SCTID:302544002|SNOMEDCT:68367000|VHOG:0000349|Wikipedia:Thigh|galen:Thigh
anatomy,UBERON:0000377,maxillary nerve,biolink:AnatomicalEntity,expanded,promoted,EMAPA:17799,trigeminal nerve maxillary division,biolink:AnatomicalEntity,UBERON:0000377|UMLS:C0024955|MESH:D008442|EMAPA:17799|FMA:52724|AAO:0010670|EHDAA2:0002087|GAID:836|MA:0001103|SCTID:280211001|SNOMEDCT:91622003|VHOG:0001346|Wikipedia:Maxillary_nerve
anatomy,UBERON:0000378,tongue muscle,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:17883,tongue muscle,biolink:AnatomicalEntity,UBERON:0000378|UMLS:C0448325|UMLS:C1710437|NCIT:C49301|NCIT:C52707|EHDAA2:0002065|EHDAA:9146|EMAPA:17883|FMA:46689|FMA:71289|MA:0001596|SCTID:244781004|VHOG:0001390|Wikipedia:Muscles_of_tongue
anatomy,UBERON:0000381,urinary bladder detrusor smooth muscle,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:28637,detrusor muscle of bladder,biolink:AnatomicalEntity,UBERON:0000381|UMLS:C0225358|NCIT:C62404|EMAPA:28637|FMA:45634|MA:0001698|SCTID:279414008|SNOMEDCT:86915006|Wikipedia:Detrusor_urinae_muscle
anatomy,UBERON:0000382,apocrine sweat gland,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:37426,apocrine sweat gland,biolink:AnatomicalEntity,UBERON:0000382|UMLS:C0930083|NCIT:C32132|EMAPA:37426|FMA:59155|SCTID:399916008|SNOMEDCT:127855006|Wikipedia:Apocrine_sweat_gland
anatomy,UBERON:0000388,epiglottis,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:18289,epiglottis,biolink:AnatomicalEntity,UBERON:0000388|UMLS:C0014540|MESH:D004825|NCIT:C12709|EHDAA2:0004081|EMAPA:18289|FMA:55130|GAID:111|SCTID:245502004|SNOMEDCT:61563008|Wikipedia:Epiglottis
anatomy,UBERON:0000392,longissimus muscle,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:37648,longissimus muscle,biolink:AnatomicalEntity,UBERON:0000392|EMAPA:37648|SCTID:244858006|Wikipedia:Longissimus
anatomy,UBERON:0000395,cochlear ganglion,biolink:AnatomicalEntity,expanded,promoted,EMAPA:17572,cochlear ganglion,biolink:AnatomicalEntity,UBERON:0000395|MESH:D013136|EMAPA:17572|EHDAA2:0002198|GAID:722|MA:0001085|SCTID:368955007|VHOG:0001183|Wikipedia:Spiral_ganglion|neuronames:1405
anatomy,UBERON:0000396,vallate papilla,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:18271,circumvallate papillae,biolink:AnatomicalEntity,UBERON:0000396|UMLS:C0226965|UMLS:C1182961|UMLS:C1267555|NCIT:C32322|BIRNLEX:4106_2|EMAPA:18271|FMA:54822|FMA:71449|MA:0001594|SCTID:69517000|SNOMEDCT:368729003|SNOMEDCT:69517000|Wikipedia:Vallate_papilla
anatomy,UBERON:0000397,colonic epithelium,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:18941,colon epithelium,biolink:AnatomicalEntity,UBERON:0000397|EMAPA:18941|MA:0003195|SCTID:42978003|TAO:0005128|ZFA:0005128
anatomy,UBERON:0000399,jejunal mucosa,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:27109,jejunum mucosa,biolink:AnatomicalEntity,UBERON:0000399|EMAPA:27109|MA:0003214|SCTID:362151009
anatomy,UBERON:0000400,jejunal epithelium,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:18668,jejunum epithelium,biolink:AnatomicalEntity,UBERON:0000400|EMAPA:18668|MA:0003215|SCTID:57300004
anatomy,UBERON:0000401,mandibular ramus,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:25100,mandible ramus,biolink:AnatomicalEntity,UBERON:0000401|EMAPA:25100|MA:0002815|SCTID:361739000|Wikipedia:Ramus_of_the_mandible
anatomy,UBERON:0000403,scalp,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:37949,scalp,biolink:AnatomicalEntity,UBERON:0000403|UMLS:C0036270|MESH:D012535|NCIT:C89807|EMAPA:37949|FMA:46494|GAID:80|SCTID:181480002|SNOMEDCT:41695006|Wikipedia:Scalp|galen:Scalp
anatomy,UBERON:0000409,serous gland,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:37950,serous gland,biolink:AnatomicalEntity,UBERON:0000409|EMAPA:37950|Wikipedia:Serous_gland
anatomy,UBERON:0000411,visual cortex,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:36446,visual cortex,biolink:AnatomicalEntity,UBERON:0000411|UMLS:C0042817|MESH:D014793|EFO:0000916|EMAPA:36446|EV:0100171|GAID:679|MBA:669|Wikipedia:Visual_cortex|neuronames:1911
anatomy,UBERON:0000412,dermal papilla,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:36484,hair follicle dermal papilla,biolink:AnatomicalEntity,UBERON:0000412|UMLS:C0221931|UMLS:C0221972|NCIT:C32710|NCIT:C83189|EMAPA:36484|FMA:322851|FMA:70737|SCTID:320101005|SNOMEDCT:78722006|SNOMEDCT:89986003|Wikipedia:Dermal_papillae
anatomy,UBERON:0000414,mucous gland,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:37913,mucous gland,biolink:AnatomicalEntity,UBERON:0000414|AAO:0010601|EMAPA:37913|Wikipedia:Mucous_gland
anatomy,UBERON:0000428,prostate epithelium,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:35711,prostate epithelium,biolink:AnatomicalEntity,UBERON:0000428|UMLS:C1179826|NCIT:C13103|EMAPA:35711|FMA:66812|MA:0001737
anatomy,UBERON:0000429,enteric plexus,biolink:AnatomicalEntity,expanded,promoted,EMAPA:35446,intrinsic nerve plexus,biolink:AnatomicalEntity,UBERON:0000429|EMAPA:35446|MA:0001147
anatomy,UBERON:0000442,right testicular vein,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:37383,right testicular vein,biolink:AnatomicalEntity,UBERON:0000442|UMLS:C0226722|NCIT:C52697|EMAPA:37383|FMA:14341|MA:0002220|SCTID:53500001|SNOMEDCT:367709001
anatomy,UBERON:0000443,left testicular vein,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:37167,left testicular vein,biolink:AnatomicalEntity,UBERON:0000443|UMLS:C1708676|NCIT:C52696|EMAPA:37167|MA:0002219|SCTID:90988008
anatomy,UBERON:0000446,septum of telencephalon,biolink:AnatomicalEntity,expanded,promoted,EMAPA:32837,telencephalon septum,biolink:AnatomicalEntity,UBERON:0000446|UMLS:C0752060|MESH:D020665|EMAPA:32837|BIRNLEX:963|BM:Tel-Spt|MA:0000924|neuronames:255
anatomy,UBERON:0000450,corpus albicans,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:29888,corpus albicans,biolink:AnatomicalEntity,UBERON:0000450|EMAPA:29888|SCTID:258043001
anatomy,UBERON:0000451,prefrontal cortex,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:35356,frontal association cortex,biolink:AnatomicalEntity,UBERON:0000451|UMLS:C0162783|MESH:D017397|NCIT:C154779|DHBA:10172|EFO:0001384|EMAPA:35356|FMA:224850|GAID:676|MA:0000906|NLXANAT:090801|Wikipedia:Prefrontal_cortex|neuronames:1072
anatomy,UBERON:0000453,decidua basalis,biolink:AnatomicalEntity,expanded,promoted,EMAPA:35270,decidua basalis,biolink:AnatomicalEntity,UBERON:0000453|UMLS:C0230965|NCIT:C32426|EMAPA:35270|FMA:86477|EFO:0001918|MA:0002905|SCTID:362841006|SNOMEDCT:69490004
anatomy,UBERON:0000456,secretion of exocrine gland,biolink:AnatomicalEntity,expanded,promoted,EMAPA:36535,exocrine gland fluid or secretion,biolink:AnatomicalEntity,UBERON:0000456|UMLS:C1516992|MESH:D012634|NCIT:C34062|EMAPA:36535|AEO:0001005|MA:0002504|galen:Secretion
anatomy,UBERON:0000460,major vestibular gland,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:36429,bulbourethral gland of female,biolink:AnatomicalEntity,UBERON:0000460|UMLS:C0004768|MESH:D001472|NCIT:C12675|EMAPA:36429|FMA:9598|GAID:384|MA:0002936|SCTID:362244005|SNOMEDCT:87176006|Wikipedia:Bartholin's_gland
anatomy,UBERON:0000463,organism substance,biolink:AnatomicalEntity,expanded,promoted,EMAPA:35178,body fluid or substance,biolink:AnatomicalEntity,UBERON:0000463|NCIT:C13236|EMAPA:35178|ZFA:0001487|FBbt:00007019|AAO:0010839|AEO:0000004|BILA:0000004|CARO:0000004|EHDAA2:0003004|HAO:0000004|MA:0002450|SPD:0000008|TAO:0001487|TGMA:0001824|VHOG:0001726|XAO:0004001|galen:BodySubstance
anatomy,UBERON:0000467,anatomical system,biolink:AnatomicalEntity,expanded,promoted,EMAPA:16103,organ system,biolink:AnatomicalEntity,UBERON:0000467|UMLS:C0460002|NCIT:C12919|EMAPA:16103|ZFA:0001439|FBbt:00004856|WBbt:0005746|WBbt:0005763|FMA:7149|AAO:0000007|AEO:0000011|BILA:0000011|BIRNLEX:14|BSA:0000049|CARO:0000011|EHDAA2:0003011|EHDAA:392|EV:0100000|HAO:0000011|IDOMAL:0002460|MA:0000003|SCTID:278195005|SNOMEDCT:91689009|TAO:0001439|TGMA:0001831|VHOG:0001725|Wikipedia:Organ_system|XAO:0003002|galen:AnatomicalSystem
anatomy,UBERON:0000468,multicellular organism,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:25765,mouse,biolink:AnatomicalEntity,UBERON:0000468|UMLS:C0444584|NCIT:C13041|AAO:0010026|AEO:0000191|BILA:0000012|BIRNLEX:18|BSA:0000038|CARO:0000012|EFO:0002906|EHDAA2:0003103|EHDAA2:0003191|EHDAA:1|EMAPA:25765|EV:0100016|FBbt:00000001|HAO:0000012|SCTID:243928005|TADS:0000001|TAO:0001094|TGMA:0001832|VHOG:0000671|WBbt:0007833|Wikipedia:Multi-cellular_organism|XAO:0003004|ZFA:0001094|galen:Organism|ncithesaurus:Whole_Organism
anatomy,UBERON:0000473,testis,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:17972,testis,biolink:AnatomicalEntity,UBERON:0000473|UMLS:C0039597|MESH:D013737|NCIT:C12412|AAO:0000606|BILA:0000124|BSA:0000085|EFO:0000984|EHDAA2:0002007|EHDAA:8146|EMAPA:17972|EV:0100102|FBbt:00004928|FMA:7210|GAID:396|HAO:0001007|MA:0000411|MAT:0000132|MIAA:0000132|SCTID:181431007|SNOMEDCT:40689003|TAO:0000598|VHOG:0000252|WBbt:0006794|Wikipedia:Testis|XAO:0000157|ZFA:0000598|galen:Testis
anatomy,UBERON:0000474,female reproductive system,biolink:AnatomicalEntity,expanded,promoted,EMAPA:17959,female reproductive system,biolink:AnatomicalEntity,UBERON:0000474|UMLS:C0017421|UMLS:C0700038|MESH:D005836|NCIT:C12402|NCIT:C61600|EMAPA:17959|FBbt:00004864|FMA:45663|EFO:0000969|EHDAA2:0000506|EHDAA:8116|EV:0100110|GAID:364|HAO:0000324|MA:0000381|MIAA:0000028|SCTID:361386004|SNOMEDCT:127882003|SNOMEDCT:413344004|SNOMEDCT:53065001|TGMA:0000635|VHOG:0000726|Wikipedia:Female_genitalia|WikipediaCategory:Female_reproductive_system|XAO:0000156
anatomy,UBERON:0000475,organism subdivision,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:36031,body region,biolink:AnatomicalEntity,UBERON:0000475|UMLS:C0005898|UMLS:C0229962|MESH:D001829|NCIT:C12680|NCIT:C32221|AAO:0010053|AEO:0000032|BILA:0000032|BIRNLEX:7|CARO:0000032|EFO:0000808|EHDAA2:0003032|EMAPA:36031|FBbt:00007009|FMA:7153|HAO:0000032|MA:0002433|MAT:0000293|MIAA:0000293|SNOMEDCT:38866009|SNOMEDCT:52530000|TAO:0001308|TGMA:0001840|VHOG:0001758|Wikipedia:Body_part|XAO:0003013|ZFA:0001308|galen:BodyPart
anatomy,UBERON:0000479,tissue,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:35868,tissue,biolink:AnatomicalEntity,UBERON:0000479|UMLS:C0040300|MESH:D014024|NCIT:C12801|AAO:0000607|AAO:0010054|AEO:0000043|BILA:0000043|BIRNLEX:19|CARO:0000043|EHDAA2:0003043|EMAPA:35868|FBbt:00007003|FMA:9637|HAO:0000043|MA:0003002|SNOMEDCT:85756007|TAO:0001477|TGMA:0001844|VHOG:0001757|WBbt:0005729|XAO:0003040|ZFA:0001477|galen:Tissue
anatomy,UBERON:0000483,epithelium,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:32738,epithelium,biolink:AnatomicalEntity,UBERON:0000483|UMLS:C0014609|MESH:D004848|NCIT:C12710|NCIT:C45714|AAO:0000144|AAO:0010055|AEO:0000066|BILA:0000066|CARO:0000066|EHDAA2:0003066|EMAPA:32738|FBbt:00007005|FMA:9639|GAID:402|HAO:0000066|MA:0003060|SCTID:31610004|SNOMEDCT:31610004|TAO:0001486|VHOG:0000387|Wikipedia:Epithelium|XAO:0003045|ZFA:0001486
anatomy,UBERON:0000908,hippocampal commissure,biolink:AnatomicalEntity,expanded,promoted,EMAPA:35404,hippocampal commissure,biolink:AnatomicalEntity,UBERON:0000908|UMLS:C0228287|EMAPA:35404|FMA:61970|BIRNLEX:746|DHBA:10560|DMBA:17769|HBA:9228|MA:0002723|MBA:618|SCTID:369115003|SNOMEDCT:13900008|Wikipedia:Commissure_of_fornix|neuronames:273
anatomy,UBERON:0000915,thoracic segment of trunk,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:35862,thoracic segment of trunk,biolink:AnatomicalEntity,UBERON:0000915|EMAPA:35862|MA:0000022|SCTID:302551006|Wikipedia:Thorax
anatomy,UBERON:0000916,abdomen,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:35102,abdomen,biolink:AnatomicalEntity,UBERON:0000916|UMLS:C0000726|MESH:D000005|EFO:0000968|EMAPA:35102|EV:0100011|FMA:9577|GAID:16|MA:0000029|MAT:0000298|MIAA:0000298|SCTID:302553009|SNOMEDCT:818983003|Wikipedia:Abdomen|galen:Abdomen
anatomy,UBERON:0000922,embryo,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:16039,embryo,biolink:AnatomicalEntity,UBERON:0000922|UMLS:C0013935|UMLS:C0868971|UMLS:C1956416|MESH:D004622|NCIT:C28147|NCIT:C34100|AAO:0011035|AEO:0000169|BILA:0000056|BSA:0000039|EFO:0001367|EHDAA2:0000002|EHDAA2_RETIRED:0003236|EHDAA:38|EMAPA:16039|FBbt:00000052|FMA:296970|GAID:963|IDOMAL:0000646|MAT:0000226|OGEM:000001|SCTID:57991002|VHOG:0001766|Wikipedia:Embryo|XAO:0000113|ZFA:0000103
anatomy,UBERON:0000923,germ layer,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:36033,germ layer,biolink:AnatomicalEntity,UBERON:0000923|UMLS:C0017472|UMLS:C0920502|UMLS:C1708239|MESH:D005855|NCIT:C12950|NCIT:C54105|AAO:0000480|BILA:0000035|EMAPA:36033|FBbt:00000110|FMA:293071|FMA:69069|GAID:1303|TAO:0001122|VHOG:0001223|Wikipedia:Germ_layer|XAO:0003011|ZFA:0001122
anatomy,UBERON:0000924,ectoderm,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:16069,embryo ectoderm,biolink:AnatomicalEntity,UBERON:0000924|UMLS:C0013574|MESH:D004475|NCIT:C12703|AAO:0000137|BILA:0000036|EFO:0000414|EHDAA2:0000428|EMAPA:16069|EV:0100003|FBbt:00000111|FMA:69070|GAID:1304|MAT:0000155|MAT:0000173|MIAA:0000173|SCTID:362851007|SNOMEDCT:63206006|TAO:0000016|VHOG:0000153|Wikipedia:Ectoderm|XAO:0000001|ZFA:0000016
anatomy,UBERON:0000925,endoderm,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:16062,embryo endoderm,biolink:AnatomicalEntity,UBERON:0000925|UMLS:C0014144|MESH:D004707|NCIT:C12706|AAO:0000139|BILA:0000038|EFO:0002545|EHDAA2:0000436|EMAPA:16062|EV:0100005|FBbt:00000125|FMA:69071|GAID:1305|MAT:0000175|MIAA:0000175|SCTID:362855003|SNOMEDCT:55259008|TAO:0000017|VHOG:0000154|Wikipedia:Endoderm|XAO:0000090|ZFA:0000017
anatomy,UBERON:0000930,stomodeum,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:16263,stomatodeum,biolink:AnatomicalEntity,UBERON:0000930|UMLS:C1514977|NCIT:C34306|EHDAA2:0001929|EMAPA:16263|FBbt:00000439|FMA:295846|TAO:0001290|TGMA:0000135|Wikipedia:Stomodeum|XAO:0000269|ZFA:0001290
anatomy,UBERON:0000931,proctodeum,biolink:AnatomicalEntity,expanded,promoted,EMAPA:25038,proctodeum,biolink:AnatomicalEntity,UBERON:0000931|UMLS:C0231054|NCIT:C34278|EMAPA:25038|ZFA:0000066|FBbt:00000123|FMA:323162|AAO:0011087|EHDAA2:0000121|SNOMEDCT:53147002|TAO:0000066|VHOG:0000139|Wikipedia:Proctodeum|XAO:0001019
anatomy,UBERON:0000935,anterior commissure,biolink:AnatomicalEntity,expanded,promoted,EMAPA:19038,anterior commissure,biolink:AnatomicalEntity,UBERON:0000935|UMLS:C0152335|NCIT:C32086|EMAPA:19038|ZFA:0001108|FMA:61961|BIRNLEX:1557|BM:Tel-AC|DHBA:10559|DMBA:17751|HBA:9221|MA:0002722|NLX:144088|SCTID:279313001|SCTID:369119009|SNOMEDCT:62872008|TAO:0001108|VHOG:0001558|Wikipedia:Anterior_commissure|neuronames:205
anatomy,UBERON:0000936,posterior commissure,biolink:AnatomicalEntity,expanded,promoted,EMAPA:35695,posterior commissure,biolink:AnatomicalEntity,UBERON:0000936|UMLS:C0152327|NCIT:C33356|EMAPA:35695|ZFA:0000320|FMA:62072|BIRNLEX:1026|BM:MB-Tec-PC|DHBA:10567|DMBA:17787|HBA:9229|MA:0002743|MBA:158|SNOMEDCT:279336005|TAO:0000320|Wikipedia:Posterior_commissure|neuronames:484
anatomy,UBERON:0000941,cranial nerve II,biolink:AnatomicalEntity,expanded,promoted,EMAPA:17575,optic nerve,biolink:AnatomicalEntity,UBERON:0000941|UMLS:C0029130|MESH:D009900|NCIT:C12761|EMAPA:17575|ZFA:0000435|FMA:50863|AAO:0010345|BIRNLEX:1640|DHBA:15544|EFO:0004258|EHDAA2:0001313|EHDAA:6788|GAID:831|HBA:9307|MA:0001097|MBA:848|SCTID:180938001|SNOMEDCT:18234004|TAO:0000435|VHOG:0000543|Wikipedia:Optic_nerve|XAO:0000188|neuronames:289
anatomy,UBERON:0000945,stomach,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:17021,stomach,biolink:AnatomicalEntity,UBERON:0000945|UMLS:C0038351|MESH:D013270|NCIT:C12391|AAO:0000579|ANISEED:1235297|EFO:0000837|EHDAA2:0001915|EHDAA:2993|EMAPA:17021|EV:0100070|FMA:7148|GAID:293|MA:0000353|MAT:0000051|MIAA:0000051|SCTID:181246003|TAO:0002121|VHOG:0000408|Wikipedia:Stomach|XAO:0000128|galen:Stomach
anatomy,UBERON:0000946,cardiac valve,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:17869,heart valve,biolink:AnatomicalEntity,UBERON:0000946|UMLS:C0018826|MESH:D006351|NCIT:C12729|EMAPA:17869|EV:0100024|FMA:7110|GAID:176|MA:0000086|SCTID:181285005|SNOMEDCT:17401000|TAO:0005065|VHOG:0000818|Wikipedia:Cardiac_valve|XAO:0004126|ZFA:0005065|galen:HeartValve
anatomy,UBERON:0000947,aorta,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:18601,aorta,biolink:AnatomicalEntity,UBERON:0000947|UMLS:C0003483|MESH:D001011|NCIT:C12669|AAO:0010213|EFO:0000265|EMAPA:18601|EV:0100027|FMA:3734|GAID:469|MA:0000062|MAT:0000035|MIAA:0000035|SCTID:181298001|SNOMEDCT:15825003|VHOG:0001523|Wikipedia:Aorta|XAO:0003010|galen:Aorta
anatomy,UBERON:0000948,heart,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:16105,heart,biolink:AnatomicalEntity,UBERON:0000948|UMLS:C0018787|MESH:D006321|NCIT:C12727|AAO:0010210|BILA:0000020|EFO:0000815|EHDAA2:0000738|EHDAA:420|EMAPA:16105|EV:0100018|FMA:7088|GAID:174|MA:0000072|MAT:0000036|MIAA:0000036|SCTID:302509004|SNOMEDCT:80891009|TAO:0000114|VHOG:0000276|Wikipedia:Heart|XAO:0000064|ZFA:0000114|galen:Heart
