compendium,before_leader,before_size,destination,destination_kind,after_size,member_count,example_members
Disease.txt,MONDO:0005991,13,MONDO:0005991,kept,12,12,DOID:11101;EFO:0007519;ICD10:A79.0;ICD9:083.1;MEDDRA:10039206
Disease.txt,MONDO:0006015,13,(dropped),dropped,0,1,MEDDRA:10047847
Disease.txt,MONDO:0006015,13,MONDO:0006015,kept,12,12,DOID:9931;EFO:0007544;MEDDRA:10017371;MEDDRA:10047846;MESH:D014884
Disease.txt,MONDO:0006248,18,(dropped),dropped,0,1,MEDDRA:10020481
Disease.txt,MONDO:0006248,18,MONDO:0006248,kept,17,17,EFO:1000298;HP:0032192;MEDDRA:10004272;MEDDRA:10020482;MEDDRA:10020484
Disease.txt,MONDO:0006260,10,(dropped),dropped,0,1,MEDDRA:10064886
Disease.txt,MONDO:0006260,10,MONDO:0006260,kept,9,9,DOID:0070475;EFO:1000314;MONDO:0006260;NCIT:C7572;SNOMEDCT:765094003
Disease.txt,MONDO:0006373,11,(dropped),dropped,0,1,MEDDRA:10035079
Disease.txt,MONDO:0006373,11,MONDO:0006373,kept,10,10,DOID:3829;EFO:1000478;HP:0002893;MONDO:0006373;NCIT:C3329
Disease.txt,MONDO:0006412,10,(dropped),dropped,0,1,MEDDRA:10063397
Disease.txt,MONDO:0006412,10,MONDO:0006412,kept,9,9,MESH:D015618;MONDO:0006412;NCIT:C36075;SNOMEDCT:1295376005;SNOMEDCT:34287003
Disease.txt,MONDO:0006451,17,(dropped),dropped,0,1,MEDDRA:10061031
Disease.txt,MONDO:0006451,17,MONDO:0006451,kept,16,16,DOID:3284;DOID:4554;EFO:1000576;MEDDRA:10043673;MEDDRA:10087220
Disease.txt,MONDO:0006456,14,(dropped),dropped,0,1,MEDDRA:10043670
Disease.txt,MONDO:0006456,14,MONDO:0006456,kept,13,13,DOID:3275;EFO:1000581;HP:0100522;MEDDRA:10043675;MESH:D013945
Disease.txt,MONDO:0006468,11,(dropped),dropped,0,1,MEDDRA:10002240
Disease.txt,MONDO:0006468,11,MONDO:0006468,kept,10,10,DOID:0080522;EFO:1000595;HP:0011779;MESH:D065646;MONDO:0006468
Disease.txt,MONDO:0006486,14,(dropped),dropped,0,1,MEDDRA:10061252
Disease.txt,MONDO:0006486,14,MONDO:0006486,kept,13,13,DOID:6039;EFO:1000616;HP:0007716;MEDDRA:10022797;MEDDRA:10081431
Disease.txt,MONDO:0006558,13,(dropped),dropped,0,1,MEDDRA:10019939
Disease.txt,MONDO:0006558,13,MONDO:0006558,kept,12,12,DOID:0040098;DOID:14482;EFO:1000709;ICD10:O26.4;MEDDRA:10052801
Disease.txt,MONDO:0006602,14,(dropped),dropped,0,1,MEDDRA:10036175
Disease.txt,MONDO:0006602,14,MONDO:0006602,kept,13,13,DOID:3805;EFO:1000757;HP:0200044;ICD10:L56.5;ICD9:692.75
Disease.txt,MONDO:0006614,11,(dropped),dropped,0,1,MEDDRA:10042342
Disease.txt,MONDO:0006614,11,MONDO:0006614,kept,10,10,DOID:8508;EFO:1000771;ICD10:L13.1;ICD9:694.1;MEDDRA:10059409
Disease.txt,MONDO:0006624,27,(dropped),dropped,0,1,MEDDRA:10020853
Disease.txt,MONDO:0006624,27,MONDO:0006624,kept,26,26,DOID:0070355;EFO:1000781;HP:0000012;ICD10:N32.81;ICD9:596.51
Disease.txt,MONDO:0006633,9,(dropped),dropped,0,1,MEDDRA:10000347
Disease.txt,MONDO:0006633,9,MONDO:0006633,kept,8,8,DOID:2828;EFO:1000790;MESH:D042101;MONDO:0006633;NCIT:C35578
Disease.txt,MONDO:0006639,18,(dropped),dropped,0,1,MEDDRA:10001388
Disease.txt,MONDO:0006639,18,MONDO:0006639,kept,17,17,DOID:3948;DOID:3959;DOID:660;EFO:1000796;HP:0006744
Disease.txt,MONDO:0006641,8,(dropped),dropped,0,1,MEDDRA:10056245
Disease.txt,MONDO:0006641,8,MONDO:0006641,kept,7,7,DOID:8438;EFO:1000799;MESH:D000343;MONDO:0006641;SNOMEDCT:20813000
Disease.txt,MONDO:0006642,8,(dropped),dropped,0,1,MEDDRA:10001610
Disease.txt,MONDO:0006642,8,MONDO:0006642,kept,7,7,EFO:1000800;MEDDRA:10012225;MESH:D000430;MONDO:0006642;SNOMEDCT:8635005
Disease.txt,MONDO:0006643,14,(dropped),dropped,0,1,MEDDRA:10001616
Disease.txt,MONDO:0006643,14,MONDO:0006643,kept,13,13,DOID:12935;EFO:1000801;ICD10:I42.6;ICD9:425.5;MEDDRA:10001595
Disease.txt,MONDO:0006644,17,(dropped),dropped,0,1,MEDDRA:10001618
Disease.txt,MONDO:0006644,17,MONDO:0006644,kept,16,16,DOID:14018;EFO:1000802;ICD10:K70.3;ICD9:571.2;MEDDRA:10001617
Disease.txt,MONDO:0006649,17,(dropped),dropped,0,1,MEDDRA:10068250
Disease.txt,MONDO:0006649,17,MONDO:0006649,kept,16,16,DOID:12010;EFO:1000809;ICD10:H47.01;ICD9:377.41;MEDDRA:10023041
Disease.txt,MONDO:0006650,14,(dropped),dropped,0,1,MEDDRA:10002703
Disease.txt,MONDO:0006650,14,MONDO:0006650,kept,13,13,DOID:6712;EFO:1000810;ICD10:G83.82;MEDDRA:10081361;MESH:D020759
Disease.txt,MONDO:0006651,15,(dropped),dropped,0,1,MEDDRA:10002709
Disease.txt,MONDO:0006651,15,MONDO:0006651,kept,14,14,DOID:1407;EFO:1000811;HP:0012122;MEDDRA:10046852;MESH:D014606
Disease.txt,MONDO:0006652,10,(dropped),dropped,0,1,MEDDRA:10068109
Disease.txt,MONDO:0006652,10,MONDO:0006652,kept,9,9,DOID:5845;EFO:1000812;MEDDRA:10002698;MEDDRA:10057545;MESH:D056988
Disease.txt,MONDO:0006653,10,(dropped),dropped,0,1,MEDDRA:10050363
Disease.txt,MONDO:0006653,10,MONDO:0006653,kept,9,9,DOID:10324;EFO:1000813;ICD10:J60;MESH:D000874;MONDO:0006653
Disease.txt,MONDO:0006654,13,(dropped),dropped,0,1,MEDDRA:10073051
Disease.txt,MONDO:0006654,13,MONDO:0006654,kept,12,12,DOID:10327;EFO:1000814;HP:0033375;ICD9:500;MEDDRA:10009803
Disease.txt,MONDO:0006655,8,(dropped),dropped,0,1,MEDDRA:10057454
Disease.txt,MONDO:0006655,8,MONDO:0006655,kept,7,7,DOID:5232;HP:0025578;MESH:D001023;MONDO:0006655;MP:0006118
Disease.txt,MONDO:0006656,11,(dropped),dropped,0,1,MEDDRA:10002921
Disease.txt,MONDO:0006656,11,MONDO:0006656,kept,10,10,DOID:519;EFO:1000816;ICD10:I77.6;MEDDRA:10002922;MESH:D001025
Disease.txt,MONDO:0006659,8,(dropped),dropped,0,1,MEDDRA:10065418
Disease.txt,MONDO:0006659,8,MONDO:0006659,kept,7,7,DOID:5160;EFO:1000820;MESH:D001162;MONDO:0006659;SNOMEDCT:361133006
Disease.txt,MONDO:0006660,13,(dropped),dropped,0,1,MEDDRA:10003420
Disease.txt,MONDO:0006660,13,MONDO:0006660,kept,12,12,DOID:1556;EFO:1000821;ICD10:T78.41;ICD9:995.21;MEDDRA:10003419
Disease.txt,MONDO:0006662,12,(dropped),dropped,0,1,MEDDRA:10003458
Disease.txt,MONDO:0006662,12,MONDO:0006662,kept,11,11,DOID:12157;EFO:1000823;HP:0033430;ICD10:G03.0;MEDDRA:10027201
Disease.txt,MONDO:0006664,19,(dropped),dropped,0,2,MEDDRA:10003664;MEDDRA:10019308
Disease.txt,MONDO:0006664,19,MONDO:0006664,kept,17,17,DOID:1882;EFO:1000825;HP:0001631;MEDDRA:10003666;MEDDRA:10010377
Disease.txt,MONDO:0006665,13,(dropped),dropped,0,1,MEDDRA:10003685
Disease.txt,MONDO:0006665,13,MONDO:0006665,kept,12,12,DOID:8929;EFO:1000826;HP:0002582;ICD10:K29.4;ICD9:535.1
Disease.txt,MONDO:0006666,9,(dropped),dropped,0,1,MEDDRA:10043693
Disease.txt,MONDO:0006666,9,MONDO:0006666,kept,8,8,EFO:1000827;MEDDRA:10003721;MEDDRA:10043694;MONDO:0006666;NCIT:C26942
Disease.txt,MONDO:0006668,14,(dropped),dropped,0,1,MEDDRA:10061784
Disease.txt,MONDO:0006668,14,MONDO:0006668,kept,13,13,DOID:9700;EFO:1000829;ICD10:H10.0;MEDDRA:10037568;MEDDRA:10051626
Disease.txt,MONDO:0006669,12,(dropped),dropped,0,1,MEDDRA:10004019
Disease.txt,MONDO:0006669,12,MONDO:0006669,kept,11,11,EFO:1000830;HP:0006689;MEDDRA:10014666;MEDDRA:10014668;MEDDRA:10014678
Disease.txt,MONDO:0006670,14,(dropped),dropped,0,1,MEDDRA:10004049
Disease.txt,MONDO:0006670,14,MONDO:0006670,kept,13,13,DOID:9470;EFO:1000831;ICD10:G00;ICD9:320;MEDDRA:10027202
Disease.txt,MONDO:0006672,14,(dropped),dropped,0,1,MEDDRA:10004073
Disease.txt,MONDO:0006672,14,MONDO:0006672,kept,13,13,DOID:13033;EFO:1000833;HP:0034438;ICD10:N48.1;MEDDRA:10004076
Disease.txt,MONDO:0006676,13,(dropped),dropped,0,1,MEDDRA:10004482
Disease.txt,MONDO:0006676,13,MONDO:0006676,kept,12,12,DOID:0070313;DOID:13725;EFO:1000837;ICD10:E51.1;ICD9:265.0
Disease.txt,MONDO:0006678,12,(dropped),dropped,0,1,MEDDRA:10005001
Disease.txt,MONDO:0006678,12,MONDO:0006678,kept,11,11,DOID:11355;EFO:1000839;HP:0010474;MEDDRA:10006987;MEDDRA:10007029
Disease.txt,MONDO:0006679,14,(dropped),dropped,0,1,MEDDRA:10005053
Disease.txt,MONDO:0006679,14,MONDO:0006679,kept,13,13,DOID:13948;EFO:1000840;ICD10:N32.0;ICD9:596.0;MEDDRA:10005060
Disease.txt,MONDO:0006680,13,(dropped),dropped,0,1,MEDDRA:10062788
Disease.txt,MONDO:0006680,13,MONDO:0006680,kept,12,12,EFO:1000841;HP:0100814;MEDDRA:10005882;MESH:D018329;MONDO:0006680
Disease.txt,MONDO:0006681,9,(dropped),dropped,0,1,MEDDRA:10061591
Disease.txt,MONDO:0006681,9,MONDO:0006681,kept,8,8,EFO:1000842;MEDDRA:10006038;MEDDRA:10050108;MESH:D001899;MONDO:0006681
Disease.txt,MONDO:0006682,12,(dropped),dropped,0,1,MEDDRA:10073002
Disease.txt,MONDO:0006682,12,MONDO:0006682,kept,11,11,DOID:3689;EFO:1000843;MEDDRA:10006072;MEDDRA:10052511;MEDDRA:10063020
Disease.txt,MONDO:0006684,19,(dropped),dropped,0,1,MEDDRA:10006121
Disease.txt,MONDO:0006684,19,MONDO:0006684,kept,18,18,DOID:4724;EFO:1000845;HP:0002181;MEDDRA:10008107;MEDDRA:10008127
Disease.txt,MONDO:0006687,12,(dropped),dropped,0,1,MEDDRA:10068065
Disease.txt,MONDO:0006687,12,MONDO:0006687,kept,11,11,DOID:4331;EFO:1000850;MEDDRA:10050820;MEDDRA:10054520;MESH:D002054
Disease.txt,MONDO:0006688,13,(dropped),dropped,0,1,MEDDRA:10006822
Disease.txt,MONDO:0006688,13,MONDO:0006688,kept,12,12,DOID:10323;EFO:1000851;ICD10:J66.0;MESH:D002095;MONDO:0006688
Disease.txt,MONDO:0006690,11,(dropped),dropped,0,1,MEDDRA:10007688
Disease.txt,MONDO:0006690,11,MONDO:0006690,kept,10,10,DOID:3410;EFO:1000853;MEDDRA:10007694;MEDDRA:10043616;MEDDRA:10043617
Disease.txt,MONDO:0006692,11,(dropped),dropped,0,1,MEDDRA:10007968
Disease.txt,MONDO:0006692,11,MONDO:0006692,kept,10,10,DOID:636;EFO:1000857;ICD10:G37.2;MEDDRA:10007969;MESH:D017590
Disease.txt,MONDO:0006696,14,(dropped),dropped,0,1,MEDDRA:10015128
Disease.txt,MONDO:0006696,14,MONDO:0006696,kept,13,13,DOID:3456;HP:0030158;MEDDRA:10008264;MEDDRA:10014181;MEDDRA:10015131
Disease.txt,MONDO:0006698,13,(dropped),dropped,0,1,MEDDRA:10049890
Disease.txt,MONDO:0006698,13,MONDO:0006698,kept,12,12,DOID:11151;EFO:1000864;MEDDRA:10006990;MEDDRA:10006992;MEDDRA:10017640
Disease.txt,MONDO:0006699,8,(dropped),dropped,0,1,MEDDRA:10049891
Disease.txt,MONDO:0006699,8,MONDO:0006699,kept,7,7,DOID:11755;EFO:1000865;HP:6001269;MESH:D042883;MONDO:0006699
Disease.txt,MONDO:0006702,15,(dropped),dropped,0,1,MEDDRA:10057645
Disease.txt,MONDO:0006702,15,MONDO:0006702,kept,14,14,DOID:2536;DOID:5213;EFO:1000868;ICD10:G61.81;ICD9:357.81
Disease.txt,MONDO:0006711,13,(dropped),dropped,0,1,MEDDRA:10010783
Disease.txt,MONDO:0006711,13,MONDO:0006711,kept,12,12,DOID:11481;EFO:1000878;HP:0002563;ICD9:423.2;MEDDRA:10034487
Disease.txt,MONDO:0006712,16,(dropped),dropped,0,1,MEDDRA:10011007
Disease.txt,MONDO:0006712,16,MONDO:0006712,kept,15,15,DOID:11030;EFO:1000879;ICD10:H18.20;ICD9:371.2;MEDDRA:10011009
Disease.txt,MONDO:0006713,18,(dropped),dropped,0,1,MEDDRA:10011031
Disease.txt,MONDO:0006713,18,MONDO:0006713,kept,17,17,DOID:11382;EFO:1000880;HP:0011496;ICD10:H16.4;ICD9:370.6
Disease.txt,MONDO:0006714,15,(dropped),dropped,0,1,MEDDRA:10002348
Disease.txt,MONDO:0006714,15,MONDO:0006714,kept,14,14,DOID:3362;EFO:1000881;HP:0030882;ICD10:I25.41;ICD9:414.11
Disease.txt,MONDO:0006715,9,(dropped),dropped,0,1,MEDDRA:10011089
Disease.txt,MONDO:0006715,9,MONDO:0006715,kept,8,8,DOID:4248;HP:0005145;MESH:D023921;MONDO:0006715;NCIT:C80427
Disease.txt,MONDO:0006716,12,(dropped),dropped,0,1,MEDDRA:10011108
Disease.txt,MONDO:0006716,12,MONDO:0006716,kept,11,11,DOID:11847;EFO:1000883;ICD10:I22;MEDDRA:10011091;MEDDRA:10043622
Disease.txt,MONDO:0006722,17,(dropped),dropped,0,1,MEDDRA:10016819
Disease.txt,MONDO:0006722,17,MONDO:0006722,kept,16,16,DOID:13711;EFO:1000892;ICD10:K00.3;ICD9:520.3;MEDDRA:10014578
Disease.txt,MONDO:0006727,11,(dropped),dropped,0,1,MEDDRA:10069211
Disease.txt,MONDO:0006727,11,MONDO:0006727,kept,10,10,DOID:9775;EFO:1000899;ICD10:I50.30;ICD9:428.3;MESH:D054144
Disease.txt,MONDO:0006733,12,(dropped),dropped,0,1,MEDDRA:10013777
Disease.txt,MONDO:0006733,12,MONDO:0006733,kept,11,11,DOID:10140;DOID:12895;EFO:1000906;ICD10:H04.12;MESH:D007638
Disease.txt,MONDO:0006734,8,(dropped),dropped,0,1,MEDDRA:10004251
Disease.txt,MONDO:0006734,8,MONDO:0006734,kept,7,7,DOID:1737;EFO:1000907;MONDO:0006734;NCIT:C4775;SNOMEDCT:92080005
Disease.txt,MONDO:0006735,8,(dropped),dropped,0,1,MEDDRA:10060865
Disease.txt,MONDO:0006735,8,MONDO:0006735,kept,7,7,DOID:4071;EFO:1000909;MESH:D004383;MONDO:0006735;SNOMEDCT:9733003
Disease.txt,MONDO:0006736,9,(dropped),dropped,0,1,MEDDRA:10013957
Disease.txt,MONDO:0006736,9,MONDO:0006736,kept,8,8,EFO:1000910;HP:0032131;MEDDRA:10008263;MESH:D002578;MONDO:0006736
Disease.txt,MONDO:0006740,10,(dropped),dropped,0,1,MEDDRA:10014567
Disease.txt,MONDO:0006740,10,MONDO:0006740,kept,9,9,DOID:3642;EFO:1000914;HP:6000483;MESH:D004652;MONDO:0006740
Disease.txt,MONDO:0006741,11,(dropped),dropped,0,1,MEDDRA:10051818
Disease.txt,MONDO:0006741,11,MONDO:0006741,kept,10,10,DOID:2034;EFO:1000915;HP:0040197;MEDDRA:10067463;MESH:D004678
Disease.txt,MONDO:0006742,17,(dropped),dropped,0,1,MEDDRA:10068848
Disease.txt,MONDO:0006742,17,MONDO:0006742,kept,16,16,DOID:13198;EFO:1000916;ICD10:E01.2;ICD9:240.0;MEDDRA:10018496
Disease.txt,MONDO:0006744,13,(dropped),dropped,0,1,MEDDRA:10049934
Disease.txt,MONDO:0006744,13,MONDO:0006744,kept,12,12,DOID:9848;EFO:1000918;ICD10:H81.0;MEDDRA:10049944;MEDDRA:10063899
Disease.txt,MONDO:0006745,11,(dropped),dropped,0,1,MEDDRA:10048397
Disease.txt,MONDO:0006745,11,MONDO:0006745,kept,10,10,DOID:4226;EFO:1000919;MESH:D018203;MONDO:0006745;NCIT:C8973
Disease.txt,MONDO:0006746,17,(dropped),dropped,0,1,MEDDRA:10014800
Disease.txt,MONDO:0006746,17,MONDO:0006746,kept,16,16,DOID:12932;EFO:1000921;HP:0006685;ICD9:425.0;MEDDRA:10014664
Disease.txt,MONDO:0006755,11,(dropped),dropped,0,1,MEDDRA:10015549
Disease.txt,MONDO:0006755,11,MONDO:0006755,kept,10,10,DOID:2856;EFO:1000931;ICD10:E07.81;ICD9:790.94;MESH:D005067
Disease.txt,MONDO:0006757,12,(dropped),dropped,0,1,MEDDRA:10008637
Disease.txt,MONDO:0006757,12,MONDO:0006757,kept,11,11,DOID:13619;EFO:1000933;HP:0012334;MEDDRA:10015819;MESH:D001651
Disease.txt,MONDO:0006758,9,(dropped),dropped,0,1,MEDDRA:10061150
Disease.txt,MONDO:0006758,9,MONDO:0006758,kept,8,8,EFO:1000935;MEDDRA:10016394;MEDDRA:10044827;MESH:D014384;MONDO:0006758
Disease.txt,MONDO:0006761,14,(dropped),dropped,0,1,MEDDRA:10054794
Disease.txt,MONDO:0006761,14,MONDO:0006761,kept,13,13,EFO:1000938;HP:0005313;MESH:C537929;MESH:D005352;MONDO:0006761
Disease.txt,MONDO:0006763,13,(dropped),dropped,0,1,MEDDRA:10017391
Disease.txt,MONDO:0006763,13,MONDO:0006763,kept,12,12,DOID:14188;EFO:1000941;ICD10:M75.0;ICD9:726.0;MEDDRA:10001286
Disease.txt,MONDO:0006764,11,(dropped),dropped,0,1,MEDDRA:10017538
Disease.txt,MONDO:0006764,11,MONDO:0006764,kept,10,10,DOID:11608;EFO:1000942;HP:0032159;MEDDRA:10027236;MEDDRA:10027238
Disease.txt,MONDO:0006766,9,(dropped),dropped,0,1,MEDDRA:10070635
Disease.txt,MONDO:0006766,9,MONDO:0006766,kept,8,8,DOID:4260;HP:0010521;MESH:D020235;MONDO:0006766;SNOMEDCT:30767006
Disease.txt,MONDO:0006767,10,(dropped),dropped,0,1,MEDDRA:10051585
Disease.txt,MONDO:0006767,10,MONDO:0006767,kept,9,9,DOID:2493;EFO:1000945;MEDDRA:10090114;MESH:D020252;MONDO:0006767
Disease.txt,MONDO:0006769,19,(dropped),dropped,0,1,MEDDRA:10018043
Disease.txt,MONDO:0006769,19,MONDO:0006769,kept,18,18,DOID:11914;EFO:1000948;HP:0002578;ICD10:K31.84;ICD9:536.3
Disease.txt,MONDO:0006771,14,(dropped),dropped,0,1,MEDDRA:10018386
Disease.txt,MONDO:0006771,14,MONDO:0006771,kept,13,13,DOID:1456;EFO:1000951;HP:0000206;ICD10:K14.0;ICD9:529.0
Disease.txt,MONDO:0006774,9,(dropped),dropped,0,1,MEDDRA:10062935
Disease.txt,MONDO:0006774,9,MONDO:0006774,kept,8,8,EFO:1000954;MEDDRA:10038104;MEDDRA:10078356;MESH:D000026;MONDO:0006774
Disease.txt,MONDO:0006777,17,(dropped),dropped,0,1,MEDDRA:10043960
Disease.txt,MONDO:0006777,17,MONDO:0006777,kept,16,16,DOID:13500;MEDDRA:10004974;MEDDRA:10043939;MEDDRA:10043940;MEDDRA:10043941
Disease.txt,MONDO:0006778,13,(dropped),dropped,0,1,MEDDRA:10062794
Disease.txt,MONDO:0006778,13,MONDO:0006778,kept,12,12,EFO:1000958;MEDDRA:10019097;MESH:D055882;MONDO:0006778;NCIT:C7602
Disease.txt,MONDO:0006779,12,(dropped),dropped,0,1,MEDDRA:10002350
Disease.txt,MONDO:0006779,12,MONDO:0006779,kept,11,11,DOID:9768;EFO:1000959;ICD10:I25.3;MEDDRA:10002351;MEDDRA:10007513
Disease.txt,MONDO:0006783,10,(dropped),dropped,0,1,MEDDRA:10060632
Disease.txt,MONDO:0006783,10,MONDO:0006783,kept,9,9,DOID:2718;EFO:1000963;ICD10:J94.2;MEDDRA:10048644;MESH:D006468
Disease.txt,MONDO:0006784,10,(dropped),dropped,0,1,MEDDRA:10019601
Disease.txt,MONDO:0006784,10,MONDO:0006784,kept,9,9,EFO:1000964;MEDDRA:10019008;MESH:D006475;MONDO:0006784;NCIT:C111857
Disease.txt,MONDO:0006786,9,(dropped),dropped,0,1,MEDDRA:10019713
Disease.txt,MONDO:0006786,9,MONDO:0006786,kept,8,8,DOID:11512;EFO:1000966;HP:0030243;ICD10:I82.0;MONDO:0006786
Disease.txt,MONDO:0006787,16,(dropped),dropped,0,1,MEDDRA:10059019
Disease.txt,MONDO:0006787,16,MONDO:0006787,kept,15,15,DOID:3893;EFO:1000967;MESH:D018251;MONDO:0006787;NCIT:C205459
Disease.txt,MONDO:0006789,9,(dropped),dropped,0,1,MEDDRA:10062777
Disease.txt,MONDO:0006789,9,MONDO:0006789,kept,8,8,EFO:1000969;MEDDRA:10062770;MESH:D034321;MONDO:0006789;NCIT:C113755
Disease.txt,MONDO:0006790,11,(dropped),dropped,0,1,MEDDRA:10020596
Disease.txt,MONDO:0006790,11,MONDO:0006790,kept,10,10,DOID:12733;EFO:1000970;HP:0033788;ICD10:K03.4;ICD9:521.5
Disease.txt,MONDO:0006791,11,(dropped),dropped,0,1,MEDDRA:10020614
Disease.txt,MONDO:0006791,11,MONDO:0006791,kept,10,10,EFO:1000971;HP:0012188;MEDDRA:10015592;MEDDRA:10015609;MESH:D006939
Disease.txt,MONDO:0006793,11,(dropped),dropped,0,1,MEDDRA:10020716
Disease.txt,MONDO:0006793,11,MONDO:0006793,kept,10,10,DOID:2444;EFO:1000973;HP:0010514;MEDDRA:10002700;MEDDRA:10020717
Disease.txt,MONDO:0006795,12,(dropped),dropped,0,1,MEDDRA:10020769
Disease.txt,MONDO:0006795,12,MONDO:0006795,kept,11,11,DOID:6376;EFO:1000975;HP:0001971;ICD10:D73.1;ICD9:289.4
Disease.txt,MONDO:0006796,12,(dropped),dropped,0,1,MEDDRA:10020803
Disease.txt,MONDO:0006796,12,MONDO:0006796,kept,11,11,DOID:9427;EFO:1000976;ICD10:I67.4;ICD9:437.2;MEDDRA:10014631
Disease.txt,MONDO:0006797,13,(dropped),dropped,0,1,MEDDRA:10020839
Disease.txt,MONDO:0006797,13,MONDO:0006797,kept,12,12,DOID:11561;EFO:1000977;HP:0001095;ICD10:H35.03;ICD9:362.11
Disease.txt,MONDO:0006798,11,(dropped),dropped,0,1,MEDDRA:10020916
Disease.txt,MONDO:0006798,11,MONDO:0006798,kept,10,10,DOID:9972;EFO:1000978;ICD10:E67.0;ICD9:278.2;MEDDRA:10000033
Disease.txt,MONDO:0006800,10,(dropped),dropped,0,1,MEDDRA:10021216
Disease.txt,MONDO:0006800,10,MONDO:0006800,kept,9,9,DOID:4627;EFO:1000980;MESH:D020240;MONDO:0006800;SNOMEDCT:229706001
Disease.txt,MONDO:0006802,20,(dropped),dropped,0,1,MEDDRA:10042818
Disease.txt,MONDO:0006802,20,MONDO:0006802,kept,19,19,DOID:3401;EFO:1000982;HP:0031218;ICD10:E22.2;MEDDRA:10001270
Disease.txt,MONDO:0006803,8,(dropped),dropped,0,1,MEDDRA:10057546
Disease.txt,MONDO:0006803,8,MONDO:0006803,kept,7,7,DOID:5850;EFO:1000983;MEDDRA:10021922;MESH:D056989;MONDO:0006803
Disease.txt,MONDO:0006804,13,(dropped),dropped,0,1,MEDDRA:10006205
Disease.txt,MONDO:0006804,13,MONDO:0006804,kept,12,12,DOID:6263;EFO:1000984;ICD10:C50.A;MEDDRA:10021974;MEDDRA:10021980
Disease.txt,MONDO:0006805,21,(dropped),dropped,0,1,MEDDRA:10022554
Disease.txt,MONDO:0006805,21,MONDO:0006805,kept,20,20,DOID:8805;EFO:0020925;EFO:1000985;ICD10:I20.0;ICD9:411.1
Disease.txt,MONDO:0006806,12,(dropped),dropped,0,1,MEDDRA:10022557
Disease.txt,MONDO:0006806,12,MONDO:0006806,kept,11,11,DOID:12732;EFO:1000986;HP:0012124;MEDDRA:10034631;MESH:D015867
Disease.txt,MONDO:0006807,17,(dropped),dropped,0,1,MEDDRA:10022694
Disease.txt,MONDO:0006807,17,MONDO:0006807,kept,16,16,DOID:2074;EFO:1000987;HP:0031368;ICD9:569.83;MEDDRA:10006056
Disease.txt,MONDO:0006811,9,(dropped),dropped,0,1,MEDDRA:10049977
Disease.txt,MONDO:0006811,9,MONDO:0006811,kept,8,8,DOID:4723;EFO:1000993;ICD10:G96.81;MESH:D019585;MONDO:0006811
Disease.txt,MONDO:0006813,10,(dropped),dropped,0,1,MEDDRA:10058537
Disease.txt,MONDO:0006813,10,MONDO:0006813,kept,9,9,EFO:1000995;MEDDRA:10049663;MESH:D018330;MONDO:0006813;NCIT:C3804
Disease.txt,MONDO:0006814,10,(dropped),dropped,0,1,MEDDRA:10022955
Disease.txt,MONDO:0006814,10,MONDO:0006814,kept,9,9,DOID:1406;EFO:1000997;HP:0001101;MESH:D007500;MONDO:0006814
Disease.txt,MONDO:0006815,15,(dropped),dropped,0,1,MEDDRA:10023166
Disease.txt,MONDO:0006815,15,MONDO:0006815,kept,14,14,DOID:13499;EFO:1000998;ICD10:C17.1;ICD9:152.1;MEDDRA:10023169
Disease.txt,MONDO:0006816,33,(dropped),dropped,0,1,MEDDRA:10003285
Disease.txt,MONDO:0006816,33,MONDO:0006816,kept,32,32,DOID:381;EFO:1000999;HP:0003040;ICD10:M00-M02;ICD10:M12.9
Disease.txt,MONDO:0006820,11,(dropped),dropped,0,1,MEDDRA:10023414
Disease.txt,MONDO:0006820,11,MONDO:0006820,kept,10,10,DOID:2973;HP:0025418;ICD10:N17.1;MEDDRA:10028864;MEDDRA:10038422
Disease.txt,MONDO:0006821,17,(dropped),dropped,0,1,MEDDRA:10028865
Disease.txt,MONDO:0006821,17,MONDO:0006821,kept,16,16,DOID:2981;HP:0032632;MEDDRA:10028876;MEDDRA:10033695;MEDDRA:10033699
Disease.txt,MONDO:0006823,13,(dropped),dropped,0,1,MEDDRA:10023463
Disease.txt,MONDO:0006823,13,MONDO:0006823,kept,12,12,DOID:1921;EFO:1001006;ICD10:Q98.0;ICD9:758.7;MEDDRA:10048229
Disease.txt,MONDO:0006825,12,(dropped),dropped,0,1,MEDDRA:10023497
Disease.txt,MONDO:0006825,12,MONDO:0006825,kept,11,11,DOID:648;EFO:1001008;ICD10:A81.81;ICD9:046.0;MEDDRA:10023498
Disease.txt,MONDO:0006826,11,(dropped),dropped,0,1,MEDDRA:10023504
Disease.txt,MONDO:0006826,11,MONDO:0006826,kept,10,10,DOID:13579;EFO:1001009;ICD10:E40;ICD9:260;MESH:D007732
Disease.txt,MONDO:0006827,11,(dropped),dropped,0,1,MEDDRA:10024033
Disease.txt,MONDO:0006827,11,MONDO:0006827,kept,10,10,DOID:3522;EFO:1001011;ICD10:G46.3;MEDDRA:10050360;MESH:D014854
Disease.txt,MONDO:0006828,12,(dropped),dropped,0,1,MEDDRA:10024255
Disease.txt,MONDO:0006828,12,MONDO:0006828,kept,11,11,DOID:9072;EFO:1001013;ICD10:M31.2;ICD9:446.3;MEDDRA:10021233
Disease.txt,MONDO:0006829,10,(dropped),dropped,0,1,MEDDRA:10024373
Disease.txt,MONDO:0006829,10,MONDO:0006829,kept,9,9,EFO:1001014;MEDDRA:10024328;MEDDRA:10037951;MESH:D007955;MONDO:0006829
