pipeline,clique_preferred_id,clique_preferred_label,clique_biolink_type,change_kind,added_kind,added_id,added_id_label,added_id_biolink_type,would_be_added,needs_biolink_registration,biolink_registration_note,equivalent_ids
disease,MONDO:0009627,Galloway-Mowat syndrome,biolink:Disease,expanded,preexisting,GARD:65,Galloway-Mowat syndrome,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0009627|DOID:0080694|OMIM.PS:251300|orphanet:2065|UMLS:C0795949|MESH:C537548|MEDDRA:10088355|NCIT:C132195|SNOMEDCT:721297008|MEDGEN:167086|GARD:65|MIM:PS251300|ORDO:2065|SNOMEDCT_US_2025_09_01:721297008
disease,MONDO:0009636,mitochondrial DNA depletion syndrome 3 (hepatocerebral type),biolink:Disease,expanded,preexisting,GARD:13644,Mitochondrial DNA depletion syndrome 3 (hepatocerebral type),biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0009636|DOID:0080121|OMIM:251880|orphanet:279934|MESH:C580039|GARD:13644|MIM:251880|ORDO:279934
disease,MONDO:0009642,orofaciodigital syndrome type II,biolink:Disease,expanded,preexisting,GARD:3701,Mohr syndrome,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0009642|DOID:0060959|OMIM:252100|orphanet:2751|SNOMEDCT:1779005|MEDGEN:10077|GARD:3701|MIM:252100|ORDO:2751
disease,MONDO:0009650,mucolipidosis type II,biolink:Disease,expanded,preexisting,GARD:6749,Mucolipidosis type II,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0009650|DOID:0080070|OMIM:252500|orphanet:576|UMLS:C0020725|UMLS:C2673377|UMLS:C2931894|MESH:C538602|MESH:C567100|MEDDRA:10072928|NCIT:C61270|SNOMEDCT:70199000|MEDGEN:435914|HP:0003264|GARD:6749|MIM:252500
disease,MONDO:0009653,mucolipidosis type IV,biolink:Disease,expanded,preexisting,GARD:94,Mucolipidosis type IV,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0009653|DOID:0080490|OMIM:252650|orphanet:578|UMLS:C0238286|MEDDRA:10072930|NCIT:C84896|SNOMEDCT:111384001|SNOMEDCT:725296006|MEDGEN:68663|GARD:94|ICD10CM:E75.11|MIM:252650|ORDO:578
disease,MONDO:0009661,mucopolysaccharidosis type 6,biolink:Disease,expanded,preexisting,GARD:7095,Mucopolysaccharidosis type 6,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0009661|DOID:12800|OMIM:253200|orphanet:583|UMLS:C0026709|MESH:D009087|MEDDRA:10056892|MEDDRA:10056920|NCIT:C61264|SNOMEDCT:52677002|SNOMEDCT:69463008|MEDGEN:44514|GARD:7095|MIM:253200|SNOMEDCT_US_2025_09_01:69463008|http://id.who.int/icd/entity/1288379621
disease,MONDO:0009664,mulibrey nanism,biolink:Disease,expanded,preexisting,GARD:95,Mulibrey nanism syndrome,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0009664|DOID:0050436|OMIM:253250|orphanet:2576|UMLS:C0524582|MESH:D050336|NCIT:C84906|SNOMEDCT:81604003|MEDGEN:99347|GARD:95|MIM:253250|ORDO:2576|SNOMEDCT_US_2025_09_01:81604003|http://id.who.int/icd/entity/1167260635
disease,MONDO:0009665,biotinidase deficiency,biolink:Disease,expanded,preexisting,GARD:894,Biotinidase deficiency,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0009665|DOID:856|OMIM:253260|orphanet:79241|UMLS:C0220754|UMLS:C1854698|MESH:C565365|MESH:D028921|MEDDRA:10071434|NCIT:C84598|SNOMEDCT:8808004|MEDGEN:66323|ICD10:D81.810|GARD:894|ICD10CM:D81.810|MIM:253260|SNOMEDCT_US_2025_09_01:8808004
disease,MONDO:0009666,holocarboxylase synthetase deficiency,biolink:Disease,expanded,preexisting,GARD:2721,Holocarboxylase synthetase deficiency,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0009666|DOID:859|OMIM:253270|orphanet:79242|UMLS:C0268581|MESH:D028922|NCIT:C98842|NCIT:C99247|SNOMEDCT:15307001|SNOMEDCT:360369003|MEDGEN:120653|ICD10:D81.818|GARD:2721|MIM:253270|SNOMEDCT_US_2025_09_01:15307001
disease,MONDO:0009670,lethal congenital contracture syndrome 1,biolink:Disease,expanded,preexisting,GARD:3227,Lethal congenital contracture syndrome 1,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0009670|DOID:0060559|OMIM:253310|orphanet:1486|UMLS:C1854664|MESH:C537194|SNOMEDCT:715418007|MEDGEN:344338|GARD:3227|MIM:253310|ORDO:1486|SNOMEDCT_US_2025_09_01:715418007
disease,MONDO:0009678,"muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A, 4",biolink:Disease,expanded,preexisting,GARD:6475,"Muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A, 4",biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0009678|DOID:0050559|OMIM:253800|orphanet:272|UMLS:C0410174|NCIT:C126741|SNOMEDCT:111502003|MEDGEN:140820|GARD:6475|MIM:253800|ORDO:272
disease,MONDO:0009685,Miyoshi myopathy,biolink:Disease,expanded,preexisting,GARD:9676,Miyoshi myopathy,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0009685|DOID:0070198|OMIM.PS:254130|orphanet:45448|UMLS:C5553104|MESH:C537480|NCIT:C118846|MEDGEN:1790866|GARD:9676|MIM:PS254130|ORDO:45448
disease,MONDO:0009688,myasthenia gravis,biolink:Disease,expanded,preexisting,GARD:7122,Myasthenia gravis,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0009688|DOID:437|OMIM:254200|orphanet:589|EFO:0004991|UMLS:C0026896|UMLS:C1260409|MESH:D009157|MEDDRA:10028417|MEDDRA:10028420|NCIT:C60989|SNOMEDCT:91637004|MEDGEN:7764|ICD10:G70.0|ICD10:G70.00|ICD9:358.0|ICD9:358.00|GARD:7122|ICD10CM:G70.0|MIM:254200|SNOMEDCT_US_2025_09_01:155092009|http://id.who.int/icd/entity/1270100227
disease,MONDO:0009691,mycosis fungoides,biolink:Disease,expanded,preexisting,GARD:3863,Mycosis fungoides,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0009691|DOID:8691|OMIM:254400|orphanet:2584|EFO:1001051|UMLS:C0026948|MESH:D009182|MEDDRA:10028483|MEDDRA:10028484|MEDDRA:10028500|NCIT:C3246|SNOMEDCT:118618005|SNOMEDCT:90120004|MEDGEN:7771|ICD10:C84.0|ICD9:202.1|GARD:3863|ICD0:9700/3|ICD10CM:C84.0|MIM:254400|SNOMEDCT_US_2025_09_01:118618005|http://id.who.int/icd/entity/901411509
disease,MONDO:0009692,primary myelofibrosis,biolink:Disease,expanded,preexisting,GARD:8618,Primary myelofibrosis,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0009692|DOID:4971|OMIM:254450|orphanet:824|EFO:0002430|UMLS:C0001815|UMLS:C0026987|UMLS:C0948968|UMLS:C2355576|MESH:D055728|MEDDRA:10028537|MEDDRA:10028580|MEDDRA:10028581|MEDDRA:10028583|MEDDRA:10053134|MEDDRA:10077161|MEDDRA:10077183|MEDDRA:10091484|NCIT:C2862|NCIT:C3248|SNOMEDCT:128843003|SNOMEDCT:307651005|SNOMEDCT:52967002|MEDGEN:7929|ICD10:D47.4|ICD10:D75.81|ICD9:238.76|ICD9:289.83|HP:0011974|GARD:8618|ICD10CM:D47.4|MIM:254450|SNOMEDCT_US_2025_09_01:128843003|SNOMEDCT_US_2025_09_01:267572005|http://id.who.int/icd/entity/1407285327|http://id.who.int/icd/entity/336704235
disease,MONDO:0009693,plasma cell myeloma,biolink:Disease,expanded,preexisting,GARD:7108,Multiple myeloma,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0009693|DOID:9538|OMIM:254500|orphanet:29073|EFO:0001378|UMLS:C0026764|MESH:D009101|MEDDRA:10028228|MEDDRA:10028566|MEDDRA:10028568|MEDDRA:10028569|MEDDRA:10034613|MEDDRA:10035226|MEDDRA:10074470|NCIT:C3242|SNOMEDCT:109989006|SNOMEDCT:1162576007|SNOMEDCT:55921005|MEDGEN:10122|ICD10:C90.0|ICD9:203.0|HP:0006775|GARD:7108|ICD10CM:C90.0|MIM:254500|ORDO:29073|SNOMEDCT_US_2025_09_01:94705007|http://id.who.int/icd/entity/1582389689|http://id.who.int/icd/entity/526287100
disease,MONDO:0009697,Lafora disease,biolink:Disease,expanded,preexisting,GARD:8214,Lafora disease,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0009697|DOID:3534|OMIM.PS:254780|orphanet:501|UMLS:C0751783|MESH:D020192|MEDDRA:10054030|MEDDRA:10054037|NCIT:C84804|SNOMEDCT:230425004|MEDGEN:155631|ICD10:G40.C|GARD:8214|MIM:PS254780|SNOMEDCT_US_2025_09_01:230425004
disease,MONDO:0009698,Unverricht-Lundborg syndrome,biolink:Disease,expanded,preexisting,GARD:3876,Unverricht-Lundborg syndrome,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0009698|DOID:0111452|DOID:3535|OMIM:254800|orphanet:308|UMLS:C0751785|MESH:D020194|MEDDRA:10054858|MEDDRA:10054894|MEDDRA:10054895|NCIT:C179710|SNOMEDCT:230423006|MEDGEN:155923|GARD:3876|MIM:254800|SNOMEDCT_US_2025_09_01:192847001
disease,MONDO:0009705,carnitine palmitoyl transferase 1A deficiency,biolink:Disease,expanded,preexisting,GARD:1120,Carnitine palmitoyl transferase 1A deficiency,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0009705|DOID:0090031|DOID:0090129|OMIM:255120|orphanet:156|UMLS:C1829703|MESH:C535588|NCIT:C98871|SNOMEDCT:238001003|MEDGEN:316820|ICD10:E71.3|GARD:1120|GARD:4539|MIM:255120|MIM:261515|ORDO:156|ORDO:300
disease,MONDO:0009705,carnitine palmitoyl transferase 1A deficiency,biolink:Disease,expanded,preexisting,GARD:4539,Bifunctional peroxisomal enzyme deficiency,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0009705|DOID:0090031|DOID:0090129|OMIM:255120|orphanet:156|UMLS:C1829703|MESH:C535588|NCIT:C98871|SNOMEDCT:238001003|MEDGEN:316820|ICD10:E71.3|GARD:1120|GARD:4539|MIM:255120|MIM:261515|ORDO:156|ORDO:300
disease,MONDO:0009710,Thomsen and Becker disease,biolink:Disease,expanded,preexisting,GARD:12301,Thomsen and Becker disease,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0009710|DOID:2106|orphanet:614|UMLS:C0027127|MESH:D009224|MEDDRA:10028655|MEDDRA:10049841|NCIT:C84912|SNOMEDCT:726051002|ICD10:G71.12|ICD9:359.22|GARD:12301|ICD10CM:G71.12|ORDO:614|SNOMEDCT_US_2025_09_01:726051002
disease,MONDO:0009720,Keipert syndrome,biolink:Disease,expanded,preexisting,GARD:267,Keipert syndrome,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0009720|DOID:0111842|OMIM:301026|orphanet:2662|UMLS:C1850627|MESH:C538337|NCIT:C186306|SNOMEDCT:763774001|MEDGEN:338088|GARD:267|MIM:301026|ORDO:2662|SNOMEDCT_US_2025_09_01:763774001
disease,MONDO:0009722,Bailey-Bloch congenital myopathy,biolink:Disease,expanded,preexisting,GARD:8432,Bailey-Bloch congenital myopathy,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0009722|DOID:0060346|OMIM:255995|orphanet:168572|UMLS:C1850625|MESH:C538343|SNOMEDCT:723439002|MEDGEN:340586|GARD:8432|MIM:255995|ORDO:168572|SNOMEDCT_US_2025_09_01:723439002
disease,MONDO:0009723,Leigh syndrome,biolink:Disease,expanded,preexisting,GARD:6877,Leigh syndrome,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0009723|DOID:3652|OMIM:256000|orphanet:506|UMLS:C0023264|UMLS:C2931891|MESH:C538590|MESH:D007888|MEDDRA:10062950|NCIT:C84814|SNOMEDCT:29570005|MEDGEN:419518|ICD10:G31.82|GARD:6877|ICD10CM:G31.82|MIM:256000|ORDO:506|SNOMEDCT_US_2025_09_01:29570005|http://id.who.int/icd/entity/672871576
disease,MONDO:0009726,proteosome-associated autoinflammatory syndrome,biolink:Disease,expanded,preexisting,GARD:3916,Proteasome-associated autoinflammatory syndrome 1,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0009726|DOID:0050553|DOID:0060913|OMIM.PS:256040|orphanet:324977|UMLS:C1850568|MESH:C538334|MEDDRA:10087602|SNOMEDCT:702449004|MEDGEN:376827|GARD:10988|GARD:3916|GARD:3917|MIM:256040|MIM:PS256040|ORDO:324977|ORDO:324999
disease,MONDO:0009732,"congenital nephrotic syndrome, Finnish type",biolink:Disease,expanded,preexisting,GARD:1500,Finnish congenital nephrotic syndrome,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0009732|DOID:0080390|OMIM:256300|orphanet:839|UMLS:C0403399|MEDDRA:10060740|NCIT:C122795|SNOMEDCT:197601003|MEDGEN:98011|GARD:1500|MIM:256300|ORDO:839|SNOMEDCT_US_2025_09_01:197601003
disease,MONDO:0009735,Netherton syndrome,biolink:Disease,expanded,preexisting,GARD:7182,Netherton syndrome,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0009735|DOID:0050474|OMIM:256500|orphanet:634|UMLS:C0265962|UMLS:C5574950|MESH:D056770|MEDDRA:10062909|NCIT:C84922|SNOMEDCT:312514006|MEDGEN:1802991|HP:0025810|GARD:7182|MIM:256500|ORDO:634|SNOMEDCT_US_2025_09_01:312514006|http://id.who.int/icd/entity/1797493665
disease,MONDO:0009737,galactosialidosis,biolink:Disease,expanded,preexisting,GARD:3953,Combined deficiency of sialidase AND beta galactosidase,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0009737|DOID:0080540|OMIM:256540|orphanet:351|UMLS:C0268233|MESH:C536411|MEDDRA:10083306|NCIT:C129928|SNOMEDCT:35691006|MEDGEN:82779|GARD:3953|MIM:256540|http://id.who.int/icd/entity/1838660035
disease,MONDO:0009746,hereditary sensory and autonomic neuropathy type 4,biolink:Disease,expanded,preexisting,GARD:3006,Hereditary insensitivity to pain with anhidrosis,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0009746|DOID:0070146|OMIM:256800|orphanet:642|UMLS:C0020074|NCIT:C118633|SNOMEDCT:62985007|MEDGEN:6915|GARD:3006|MIM:256800|ORDO:642|SNOMEDCT_US_2025_09_01:62985007|http://id.who.int/icd/entity/1831234152
disease,MONDO:0009747,mitochondrial DNA depletion syndrome 6 (hepatocerebral type),biolink:Disease,expanded,preexisting,GARD:3972,Mitochondrial DNA depletion syndrome 6 (hepatocerebral type),biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0009747|DOID:0080125|OMIM:256810|orphanet:255229|UMLS:C1850406|UMLS:C1850407|MESH:C538344|SNOMEDCT:784346006|MEDGEN:338045|GARD:3972|MIM:256810|ORDO:255229
disease,MONDO:0009761,cystic hygroma,biolink:Disease,expanded,preexisting,GARD:6234,Cystic hygroma,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0009761|DOID:3081|OMIM:257350|EFO:1000888|UMLS:C0206620|MESH:D018191|MEDDRA:10011769|MEDDRA:10020543|MEDDRA:10058949|NCIT:C3724|SNOMEDCT:399882002|SNOMEDCT:40225001|SNOMEDCT:423984004|MEDGEN:60195|HP:0000476|GARD:6234|ICD0:9173/0|MIM:257350|SNOMEDCT_US_2025_09_01:40225001
disease,MONDO:0009764,"ocular motor apraxia, Cogan type",biolink:Disease,expanded,preexisting,GARD:16,Oculomotor apraxia - Cogan type,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0009764|DOID:0080849|OMIM:257550|orphanet:1125|UMLS:C0543874|MESH:C537423|MEDDRA:10053877|MEDDRA:10053941|SNOMEDCT:405809000|MEDGEN:154254|GARD:16|MIM:257550|ORDO:1404
disease,MONDO:0009795,orofaciodigital syndrome IX,biolink:Disease,expanded,preexisting,GARD:10520,Orofaciodigital syndrome IX,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0009795|DOID:0060382|OMIM:258865|orphanet:141007|UMLS:C0796102|MESH:C557818|SNOMEDCT:718680001|MEDGEN:162908|GARD:10520|MIM:258865|ORDO:141007|SNOMEDCT_US_2025_09_01:718680001
disease,MONDO:0009796,ornithine aminotransferase deficiency,biolink:Disease,expanded,preexisting,GARD:6556,Ornithine aminotransferase deficiency,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0009796|DOID:1415|OMIM:258870|orphanet:414|UMLS:C0018425|UMLS:C0599035|MESH:D015799|MEDDRA:10087243|NCIT:C84744|SNOMEDCT:276426004|SNOMEDCT:314467007|SNOMEDCT:33985005|MEDGEN:6695|HP:0012026|GARD:6556|MIM:258870|SNOMEDCT_US_2025_09_01:314467007
disease,MONDO:0009815,autosomal recessive osteopetrosis 1,biolink:Disease,expanded,preexisting,GARD:2579,Autosomal recessive osteopetrosis 1,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0009815|DOID:0110942|OMIM:259700|UMLS:C1850127|UMLS:C4551971|MESH:C564915|NCIT:C167215|MEDGEN:376708|GARD:2579|MIM:259700
disease,MONDO:0009816,autosomal recessive osteopetrosis 2,biolink:Disease,expanded,preexisting,GARD:4157,Autosomal recessive osteopetrosis 2,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0009816|DOID:0110943|OMIM:259710|UMLS:C1850126|MESH:C536059|MEDGEN:342420|GARD:4157|MIM:259710
disease,MONDO:0009817,autosomal recessive osteopetrosis 5,biolink:Disease,expanded,preexisting,GARD:4153,Autosomal recessive osteopetrosis 5,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0009817|DOID:0110939|OMIM:259720|UMLS:C1968603|MESH:C566883|MEDGEN:409627|GARD:4153|MIM:259720
disease,MONDO:0009818,autosomal recessive osteopetrosis 3,biolink:Disease,expanded,preexisting,GARD:4154,Osteopetrosis with renal tubular acidosis,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0009818|DOID:0110941|OMIM:259730|orphanet:2785|UMLS:C0345407|MESH:C536058|NCIT:C118438|SNOMEDCT:254122007|MEDGEN:91042|GARD:4154|MIM:259730
disease,MONDO:0009820,osteoporosis-pseudoglioma syndrome,biolink:Disease,expanded,preexisting,GARD:4160,Osteoporosis with pseudoglioma,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0009820|DOID:0060849|OMIM:259770|orphanet:2788|UMLS:C0432252|MESH:C536063|MEDDRA:10052452|NCIT:C130998|SNOMEDCT:254112001|MEDGEN:98480|GARD:4160|MIM:259770|ORDO:2788|SNOMEDCT_US_2025_09_01:254112001
disease,MONDO:0009823,primary hyperoxaluria type 1,biolink:Disease,expanded,preexisting,GARD:2835,"Primary hyperoxaluria, type I",biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0009823|DOID:0111670|OMIM:259900|orphanet:93598|UMLS:C0268164|MESH:C536414|NCIT:C123212|SNOMEDCT:65520001|MEDGEN:75658|ICD10:E72.530|GARD:2835|MIM:259900|ORDO:93598|SNOMEDCT_US_2025_09_01:65520001|http://id.who.int/icd/entity/692812009
disease,MONDO:0009824,primary hyperoxaluria type 2,biolink:Disease,expanded,preexisting,GARD:10738,Primary hyperoxaluria type 3,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0009824|DOID:0111671|DOID:0111672|OMIM:260000|orphanet:93599|UMLS:C0268165|UMLS:C3150878|MESH:C536415|NCIT:C123213|NCIT:C123214|SNOMEDCT:40951006|MEDGEN:120616|ICD10:E72.538|GARD:10738|GARD:2836|MIM:260000|MIM:613616|ORDO:93599|ORDO:93600|SNOMEDCT_US_2025_09_01:40951006|SNOMEDCT_US_2025_09_01:734990008|http://id.who.int/icd/entity/347920969
disease,MONDO:0009824,primary hyperoxaluria type 2,biolink:Disease,expanded,preexisting,GARD:2836,"Primary hyperoxaluria, type II",biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0009824|DOID:0111671|DOID:0111672|OMIM:260000|orphanet:93599|UMLS:C0268165|UMLS:C3150878|MESH:C536415|NCIT:C123213|NCIT:C123214|SNOMEDCT:40951006|MEDGEN:120616|ICD10:E72.538|GARD:10738|GARD:2836|MIM:260000|MIM:613616|ORDO:93599|ORDO:93600|SNOMEDCT_US_2025_09_01:40951006|SNOMEDCT_US_2025_09_01:734990008|http://id.who.int/icd/entity/347920969
disease,MONDO:0009832,pancreatic agenesis,biolink:Disease,expanded,preexisting,GARD:4203,Pancreatic agenesis,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0009832|DOID:0050877|OMIM.PS:260370|orphanet:2805|UMLS:C1850096|UMLS:C4305001|UMLS:C5195568|MESH:C564908|SNOMEDCT:719044008|MEDGEN:1681783|GARD:4203|MIM:PS260370|ORDO:2805|http://id.who.int/icd/entity/634711891
disease,MONDO:0009835,subacute sclerosing panencephalitis,biolink:Disease,expanded,preexisting,GARD:7708,Subacute sclerosing panencephalitis,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0009835|DOID:8970|OMIM:260470|orphanet:2806|EFO:0007502|UMLS:C0038522|MESH:D013344|MEDDRA:10042297|MEDDRA:10080799|NCIT:C85171|SNOMEDCT:192685000|SNOMEDCT:359686005|SNOMEDCT:416154000|MEDGEN:52527|ICD10:A81.1|ICD9:046.2|GARD:7708|ICD10CM:A81.1|MIM:260470|ORDO:2806|SNOMEDCT_US_2025_09_01:192685000|http://id.who.int/icd/entity/1098683540
disease,MONDO:0009837,choroid plexus papilloma,biolink:Disease,expanded,preexisting,GARD:4214,Choroid plexus papilloma,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0009837|DOID:2626|OMIM:260500|orphanet:2807|UMLS:C0205770|UMLS:C1332963|UMLS:C1960516|MESH:D020288|MEDDRA:10008777|NCIT:C3698|NCIT:C5800|SNOMEDCT:1156641000|SNOMEDCT:18021007|SNOMEDCT:425868004|MEDGEN:64439|HP:0200022|GARD:4214|ICD0:9390/0|MIM:260500|SNOMEDCT_US_2025_09_01:18021007|http://id.who.int/icd/entity/1696749652
disease,MONDO:0009841,PEHO syndrome,biolink:Disease,expanded,preexisting,GARD:4264,PEHO syndrome,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0009841|DOID:0080539|OMIM:260565|orphanet:2836|UMLS:C1850055|MESH:C536317|MEDDRA:10086612|SNOMEDCT:442511009|MEDGEN:342404|GARD:4264|MIM:260565|ORDO:2836|http://id.who.int/icd/entity/976613527
disease,MONDO:0009846,pentosuria,biolink:Disease,expanded,preexisting,GARD:418,Essential pentosuria,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0009846|DOID:0061030|DOID:0111258|OMIM:260800|orphanet:2843|UMLS:C0268162|MESH:C536652|MEDDRA:10064170|SNOMEDCT:190764000|MEDGEN:78646|ICD10:E74.89|GARD:418|MIM:260800|ORDO:2843|SNOMEDCT_US_2025_09_01:190765004
disease,MONDO:0009849,hyperimmunoglobulinemia D with periodic fever,biolink:Disease,expanded,preexisting,GARD:2788,Hyperimmunoglobulin D with periodic fever,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0009849|DOID:0081450|OMIM:260920|orphanet:343|MEDGEN:140768|GARD:2788|MIM:260920|ORDO:343
disease,MONDO:0009856,Peters plus syndrome,biolink:Disease,expanded,preexisting,GARD:8422,Peters plus syndrome,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0009856|DOID:0080201|OMIM:261540|orphanet:709|UMLS:C0796012|MESH:C537617|NCIT:C123436|SNOMEDCT:449817000|MEDGEN:163204|GARD:8422|MIM:261540
disease,MONDO:0009857,persistent Mullerian duct syndrome,biolink:Disease,expanded,preexisting,GARD:8435,Persistent Mullerian duct syndrome,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0009857|DOID:0050791|OMIM:261550|orphanet:2856|UMLS:C1849930|MESH:C536665|MEDDRA:10081352|NCIT:C120188|SNOMEDCT:702358005|MEDGEN:342367|GARD:8435|MIM:261550|SNOMEDCT_US_2025_09_01:702358005|http://id.who.int/icd/entity/697796373
